1.1	Enarrare parans annorum lapsa meorum 
1.2	tempora et in seriem deducere gesta dierum, 
1.3	ambigua exactos uitae quos sorte cucurri, 
1.4	te, deus omnipotens, placidus mihi, deprecor, adsis 
1.5	adspiransque operi placita tibi coepta secundes, 
1.6	effectum scriptis tribuens uotisque profectum, 
1.7	ut tua te merear percurrere dona iuuante. 
1.8	omnia namque meae tibi debeo tempora uitae, 
1.9	auram ex quo primum uitalis luminis hausi, 
1.10	inter et aduersas iactatus saepe procellas 
1.11	instabilis mundi te protectore senescens 
1.12	altera ab. undecima annorum currente meorum 
1.13	hebdomade sex aestiui flagrantia solis 
1.14	solstitia et totidem brumae iam frigora uidi 
1.15	te donante, deus, lapsi qui temporis annos 
1.16	instaurando nouas cursu reuolubilis aeui. 
1.17	sit mihi fas igitur uersu tua dona canentem 
1.18	pangere et expressas uerbis quoque pendere grates, 
1.19	quas equidem et clausas scimus tibi corde patere, 
1.20	ultro sed abrumpens tacitae penetralia mentis 
1.21	fontem exundantis uoti uox conscia prodit. 
1.22	tu mihi lactanti uires in corpore inerti 
1.23	ad toleranda uiae pelagique incerta dedisti, 
1.24	editus ut Pellis inter cunabula quondam 
1.25	regis Alexandri prope moenia Thessalonices 
1.26	patre gerente uices inlustris praefecturae, 
1.27	orbis ad alterius discretas aequore terras 
1.28	perueherer, trepidis nutricum creditus ulnis, 
1.29	ninguida perque iuga et sectas torrentibus Alpes 
1.30	Oceanumque fretum Tyrrheni et gurgitis undas 
1.31	moenia Sidoniae Carthaginis usque uenirem, 
1.32	ante suum nono quam menstrua luna recursu 
1.33	luce nouata orbem nostro compleret ab ortu. 
1.34	illic, ut didici, ter senis mensibus actis 
1.35	sub genitore meo proconsule rursus ad aequor 
1.36	expertasque uias reuocor, uisurus et orbis 
1.37	inclita culminibus praeclarae moenia Romae; 
1.38	quae tamen haut etiam sensu agnoscenda tuentis 
1.39	subiacuere mihi, sed post conperta relatu 
1.40	adsiduo illorum, quibus haec tum nota fuere, 
1.41	propositum seruans operis subdenda putaui. 
1.42	tandem autem exacto longarum fine uiarum. 
1.43	maiorum in patriam tectisque aduectus auitis 
1.44	Burdigalam ueni, cuius speciosa Garumna 
1.45	moenibus Oceani refluas maris inuehit undas 
1.46	nauigeram per portam, quae portum spatiosum 
1.47	nunc etiam muris spatiosa includit in urbe. 
1.48	tunc et auus primum illic fit mihi cognitus, anni 
1.49	eiusdem consul, nostra trieteride prima. 
1.50	quae postquam est expleta mihi firmauit et artus 
1.51	inualidos crescens uigor et mens conscia sensus 
1.52	adsuefacta usum didicit cognoscere rerum — 
1.53	quidquid iam * * potui meminisse, necesse est, 
1.54	ipse fide propria de me agnoscenda retexam. 
1.55	sed quid ego ex nostris aliud puerilibus annis, 
1.56	quos mihi libertas ludusque et laetior aetas 
1.57	conciliare suis meritis potuisse uidentur, 
1.58	uel magis ipse libens recolam, uel dignius ausim 
1.59	inserere huic nostro, quem uersu cudo, libello 
1.60	quam pietatis opus studiumque insigne parentum 
1.61	permixtis semper docta exercere peritum 
1.62	blanditiis gnaramque apto moderamine curam 
1.63	insinuare mihi morum instrumenta bonorum 
1.64	ingenioque rudi celerem conferre profectum, 
1.65	ipsius alphabeti inter prope prima elementa 
1.66	nosse cauere decem specialia signa amathiae 
1.67	nec minus et uitia uitare a/.otvovorJTa. 
1.68	quarum iam dudum nullus uigeat licet usus 
1.69	disciplinarum, uitiato scilicet aeuo, 
1.70	me Romana tamen, fateor, seruata uetustas 
1.71	plus iuuat atque seni propria est acceptior aetas. 
1.72	nec sero exacto primi mox tempore lustri 
1.73	dogmata Socratus et bellica plasmata Homeri 
1.74	erroresque legens cognoscere cogor Ulixis; 
1.75	protinus ad libros etiam transire Maronis 
1.76	uix bene conperto iubeor sermone Latino, 
1.77	conloquio Graiorum adsuefactus famulorum, 
1.78	quos mihi iam longus ludorum iunxerat usus, 
1.79	unde labor puero, fateor, fuit hic mihi maior, 
