1	Per quinquennia iam decem,
2	ni fallor, fuimus; septimus insuper
3	annum cardo rotat, dum fruimur sole volubili. 
4	instat terminus, et diem
5	vicinum senio iam Deus adplicat.
6	quid nos utile tanti spatio temporis egimus?
7	aetas prima crepantibus
8	flevit sub ferulis. mox docuit toga
9	infectum vitiis falsa loqui, non sine crimine.
10	tum lasciva protervitas 
11	et luxus petulans (heu pudet ac piget!)
12	foedavit iuvenem nequitiae sordibus ac luto.
13	exim iurgia turbidos
14	armarunt animos, et male pertinax
15	vincendi studium subiacuit casibus asperis. 
16	bis legum moderamine
17	frenos nobilium reximus urbium,
18	ius civile bonis reddidimus, terruimus reos.
19	tandem militiae gradu
20	evectum pietas principis extulit 
21	adsumptum propius stare iubens ordine proximo.
22	haec dum vita volans agit,
23	inrepsit subito canities seni,
24	oblitum veteris me Saliae consulis arguens,
25	sub quo prima dies mihi 
26	quam multas hiemes volverit, et rosas
27	pratis post glaciem reddiderit, nix capitis probat,
28	numquid talia proderunt
29	carnis post obitum vel bona vel mala 
30	cum iam, quidquid id est quod fueram, mors aboleverit? 
31	dicendum mihi: ‘quisquis es,
32	mundum, quem coluit, mens tua perdidit.
33	non sunt illa Dei, quae studuit, cuius habeberis.’
34	atqui fine sub ultimo
35	peccatrix anima stultitiam exuat: 
36	saltem voce Deum concelebret, si meritis nequit,
37	hymnis continuet dies,
38	nec nox ulla vacet quin Dominum canat;
39	pugnet contra hereses, catholicam discutiat fidem,
40	conculcet sacra gentium, 
41	labem, Roma, tuis inferat idolis,
42	carmen martyribus devoveat, laudet apostolos,
43	haec dum scribo vel eloquor,
44	vinclis o utinam corporis emicem
45	liber, quo tulerit lingua sono mobilis ultimo! 
