1	EVA columba fuit tunc candida; nigra deinde
2	facta per anguinum malesuada fraude venenum
3	tinxit et innocuum maculis sordentibus Adam;
4	dat nudis ficulna draco mox tegmina victor.
5	Fratrum sacra Deus nutu distante duorum 
6	aestimat accipiens viva et terrena refutans.
7	rusticus invidia pastorem sternit: in Abel
8	forma animae exprimitur, caro nostra in munere Cain.
9	Nuntia diluvii iam decrescentis ad arcam
10	ore columba refert ramum viridantis olivae. 
11	corvus enim ingluvie per foeda cadavera captus
12	haeserat; illa datae revehit nova gaudia pacis.
13	Hospitium hoc Domini est, ilex ubi frondea Mambrae
14	armentale senis protexit culmen; in ista
15	risit Sarra casa subolis sibi gaudia sera 
16	ferri et decrepitum sic credere posse maritum.
17	Abraham mercatus agrum, cui conderet ossa
18	coniugis, in terris quoniam peregrina moratur
19	iustitia atque fides: hoc illi milibus emptum
20	spelaeum, sanctae requies ubi parta favillae est. 
21	Bis septem spicae, vaccae totidem Pharaoni
22	per somnum visae portendunt dispare forma
23	uberis atque famis duo per septennia tempus
24	instare; hoc solvit patriarcha interprete Christo.
25	venditus insidiis fratrum puer ipse vicissim 
26	cratera in farris sacco clam praecipit abdi,
27	utque reos furti Ioseph tenet, auctio fallax
28	proditur, agnoscunt fratrem veniaque pudescunt.
29	Sentibus involitans Deus igneus ore corusco
30	conpellat iuvenem, pecoris tunc forte magistrum. 
31	ille capit iussus virgam; fit vipera virga.
32	solvit vincla pedum; properat Pharaonis ad arcem.
33	Tutus agit vir iustus iter vel per mare magnum,
34	ecce Dei famulis scissim freta rubra dehiscunt,
35	cum peccatores rabidos eadem freta mergant. 
36	obruitur Pharao, patuit via libera Moysi.
37	Fumat montis apex divinis ignibus, in quo
38	scripta decem verbis saxorum pagina Moysi
39	traditur; ille suos suscepta lege revisit,
40	forma sed his vituli solus deus et deus aurum. 
41	Panibus angelicis albent tentoria patrum,
42	certa fides facti: tenet urceus aureus exim
43	servatum manna; ingratis venit altera nubes
44	atque avidos carnis saturat congesta coturnix.
45	Fervebat via sicca heremi serpentibus atris, 
46	iamque venenati per vulnera livida morsus
47	carpebant populum, sed prudens aere politum
48	dux cruce suspendit, qui virus temperet, anguem.
49	Aspera gustatu populo sitiente lacuna
50	tristificos latices stagnanti felle tenebat. 
51	Moyses sanctus ait: ‘lignum date, gurgitem in istum
52	conicite, in dulcem vertentur amara saporem.’
53	Devenere viri Moysi duce, sex ubi fontes
54	et sex forte alii vitreo de rore rigabant
55	septenas decies palmas; qui mysticus Aelim 
56	lucus apostolicum numerum libris quoque pinxit.
57	In fontem rcfluo Iordanis gurgite fertur,
58	dum calcanda Dei populis vada sicca relinquit;
59	testes bis seni lapides, quos flumine in ipso
60	constituere patres in formam discipulorum. 
61	Procubuit Iericho, sola stant atria Raab.
62	hospita sanctorum meretrix (tanta est fidei vis)
63	incolumi secura domo spectabile coccum
64	ignibus adversis in signum sanguinis offert.
65	Invictum virtute comae leo frangere Samson 
66	adgreditur; necat ille feram, sed ab ore leonis
67	mella fluunt; maxilla asini fontem vomit ultro:
68	stultitia exundat lymphis, dulcedine virtus.
69	Ter centum vulpes Samson capit, ignibus armat,
70	pone faces caudis circumligat, in sata mittit 
