1.1	Quisquis ad aeternae festinus praemia uitae, 
1.2	perpetuanda magis quam peritura cupis, 
1.3	quae caelum reseret, mortem fuget; aspera uitet, 
1.4	felici currat tramite, disce uiam. 
1.5	5 nam nos, et carnis uitiis et tempore uicti, 
1.6	terrenum gradimur sine doloris iter: 
1.7	solaque permixtis haec sunt modo gaudia uotis, 
1.8	si, quod non facimus, saltem alii faciant, 
1.9	ut quia nunc istud, quod protinus effugit, aeuum 
1.10	10 infidis capti degimus inlecebris, 
1.11	lasciuum miserum fallax breue mobile uanum, 
1.12	† heu noxarum malus origo praecipitat, 
1.13	omnibus his, raptim quae sunt moritura, relictis 
1.14	tu forti teneas non moritura fide. 
1.15	15 ergo, age, da pronas aures sensumque uacantem: 
1.16	uita docenda mihi est, uita petenda tibi. 
1.17	sed, quo sit melior nostri doctrina libelli, 
1.18	et teneat rectas carminis ordo uias: 
1.19	te, deus omnipotens, et corde et uoce rogare, 
1.20	20 te sine nec linguam soluere, Christe, placet, 
1.21	demere qui tenebras reuocato lumine caecis, 
1.22	auditum surdis auribus inserere, 
1.23	corporis et mentis saeuos depellere morbos, 
1.24	soluere mutorum qui pius ora soles: 
1.25	25 te penes officium nostri est et cordis et oris: 
1.26	da sentire mihi, da mihi posse loqui, 
1.27	nimirum ut nostram uegetent tua munera linguam, 
1.28	ac per te de te sit tibi sermo placens, 
1.29	mandato cum iussa tuo superauerit omnem 
1.30	30 naturam nostra uoce loquens asina 
1.31	atque sua stimulis subigentem terga Balaam 
1.32	terruerit miro quadrupes alloquio, 
1.33	qui magno trepidi regis crebroque rogatu, 
1.34	dira super sanctum uerba parans populum, 
1.35	35 non potuit proprie motam sibi subdere linguam, 
1.36	ore aliud dicens, corde aliud cupiens. 
1.37	nam male dicturus nimie benedicere coepit, 
1.38	impendens aliis ora parata aliis. 
1.39	ergo nisi eloquium, sensum nisi, Christe, ministres, 
1.40	40 conatusque animae tu nisi, Christe, regas, 
1.41	ora homines omnes et muta et bruta tenebunt 
1.42	quodque etiam possunt, hoc quoque non poterunt. 
1.43	principio geminam debes cognoscere uitam, 
1.44	a domino indultam cum ratione homini, 
1.45	45 ut, quoniam brutum terreno est pondere corpus, 
1.46	ast anima afflatu est uiuificata dei,, 
1.47	nullum sentirent animae dispendia finem, 
1.48	esset in hoc fragili corpore uita breuis. 
1.49	unam nascendi ratio prius omnibus affert, 
1.50	50 hanc cura et propriis consequitor meritis. 
1.51	nasci non nostrum, nec longum uiuere nostrum: 
1.52	uitam quae sequitur uita parare potest. 
1.53	et licet arbitrio domini sumamus utramque, 
1.54	ac neutra obueniat, ni deus hoc iubeat, 
1.55	55 prima tamen celeri fertur per prona rotatu, 
1.56	quae sequitur totis est data temporibus. 
1.57	in primam ignari nulla mercede uenimus, 
1.58	altera de summo parta labore uenit. 
1.59	nascimur ut dominum caeli terraeque marisque 
1.60	60 quaeramus toto peruigiles studio. 
1.61	quaerimus, ut qui sit, quantus uel qualis, agat quid, 
1.62	uero possimus noscere iudicio. 
1.63	noscimus, ut digna compertum laude colamus: 
1.64	ut uitam tribuat perpetuam, colimus. 
1.65	G5 et colimus non ture dato, non sanguine fuso, 
1.66	non uino madidi, non epulis grauidi. 
1.67	aurum uestis odor pecudes libamina gemmae, 
1.68	et quae rara homines uel pretiosa putant, 
1.69	ante deum, ut uiles terreno e pondere moles, 
1.70	70 ut caenum, ut sordes, sic inhonora iacent. 
1.71	omnia sunt eius, cuius nos esse fatemur. 
1.72	nil proprium est nobis: ipse habet, ipse dedit. 
1.73	ecce etenim sancto proclamat in ore prophetae: 
1.74	nolo tuos hircos, nolo tuos uitulos. 
1.75	75 et species agri mecum est et gloria caeli: 
1.76	orbis enim meus est, et quod in orbe meum. 
1.77	debita soluantur sancto mihi pectore uota: 
1.78	hostia me laudis puraque uox celebret. 
1.79	ergo nihil noster poteris praetendere lector, 
1.80	80 istis quod tibi sit difficile in monitis. 
1.81	non longe positum, non est aliunde petendum, 
1.82	non re, non sumptu, non opus est pretio. 
1.83	sufficit ut dominum mundi rerumque parentem, 
1.84	cuius in arbitrio uel bona uel mala sunt, 
1.85	85 sensu maiori uincentem uerba loquentis, 
1.86	unum, incorporeum, perpetuoque sacrum, 
1.87	omnia complexum uel semper in omnibus unum, 
1.88	corde pius credas, credulus ore roges. 
