1.1	Si domini templum supplex peccator adisti, 
1.2	immo et custodem templi populique magistrum, 
1.3	quot sunt hic homines, tot Christi altaria uises: 
1.4	sed si conlatis iuuat indulgere loquellis, 
1.5	5 hic habitat tuus ille hospes, mea uiscera, Thesbon, 
1.6	cui fratrum ad requiem frondosae uitis in antro 
1.7	herbida caespitibus sunt structa sedilia uiuis. 
1.8	dic igitur, Salmon, quae rerum nunc tibi sors est, 
1.9	quis patriae status est, quid te delectat in illa? 
1.10	10 Namque agris opibusque hominum terraeque colonis 
1.11	nunc primum inlaesae turbato foedere (pacis) 
1.12	barbarus incumbit: nec longa (in) saecula uitae 
1.13	nunc prosunt structae solido de marmore uillae 
1.14	absumptaeque omnes uana in proscaenia rupes. 
1.15	15 at uero interior pestis bellumque profundum 
1.16	olim nos densa telorum nube fatigat 
1.17	saeuior et tanto (est quanto) est occultior hostis. 
1.18	et tamen heu si quid uastauit Sarmata, si quid 
1.19	Uandulus incendit ueloxque abduxit Alanus, 
1.20	20 ambiguis spebus licet et conatibus aegris 
1.21	nitimur in quandam speciem reparare priorum. 
1.22	illa autem nostro quae sunt amissa periclo 
1.23	neclegimus longoque situ squalescere mentis 
1.24	ignaui patimur subiectaque colla catenis 
1.25	25 dedimus et manicis peccati praeda ligamur. 
1.26	ac prius est uitem purgare, abscidere sentes 
1.27	conuulsamue forem aut fractam renouare fenestram 
1.28	quam latos campos animae et praetoria cordis 
1.29	excolere et captae conlapsum mentis honorem. 
1.30	30 nil gladius, nil dira fames, nil denique morbi 
1.31	egerunt: fuimus qui, nunc semper sumus. isdem 
1.32	sub uitiis nullo culparum fine manentes, 
1.33	qui prius in noctem prandebat, nunc quoque potans 
1.34	continuat soles nullo discrimine lychnis. 
1.35	35 moechus erat Pedius: moechatur, durat in isdem 
1.36	leprae dum furuis; liuebat Polio: liuet; 
1.37	Albus, cunctorum quondam captator honorum, 
1.38	orbis in excidio minus ambitione laborat? 
1.39	nil sanctum nobis nisi quaestus et illud honestum est, 
1.40	40 utile quod fuerit, uitiisque uocabula recti 
1.41	indimus et parci cognomen sumit auarus. 
1.42	at qui confessis uitiis et crimine aperto 
1.43	non potuere capi — uirtutis imagine ducti 
1.44	altius occulti fouerunt- uulneris ulcus —, 
1.45	45 hos terrena trahit sapientia nescia ueri 
1.46	et miseros idem, qui decipit, incitat error. 
1.47	inquirunt causas rerum astrorumque meatus, 
1.48	quae sit forma poli, cur longo flumina cursu 
1.49	non pereant, latus iaceat quo limite pontus, 
1.50	50 quaeque deo tantum sunt nota, recondita cunctis 
1.51	scire uolunt heu pro(que) nefas et scire uidentur. 
1.52	Ista quidem, Salmon, sunt nostri crimina sexus; 
1.53	sed leuis est uestra uitiorum morbus in urbe, 
1.54	si. non feminei magis exarsere furores. 
1.55	55 Ante diem, Thesbon, tenebris nox umida condet, 
1.56	quam possim mores huius percurrere turbae, 
1.57	quae, cum lege dei uiuant sub lege uirorum, 
1.58	pro pudor haud umquam sine nostro crimine peccant. 
1.59	nam nisi deliciis faciles traheremur earum, 
1.60	60 haut illas uitiis uellemus uiuere nostris; 
1.61	nec rigidas auro uestes nec uellera Serum 
1.62	nec lapides, toto quos fert mercator ab orbe, 
1.63	fundorum pretiis emerent. suspiria maesti 
1.64	iungimus et uanas non est pudor addere curas, 
1.65	65 si grauis ignotis processit Lesbia gemmis 
1.66	et decies Passiena nouo radiauit in ostro. 
1.67	iam si mutatis studeant occurrere formis 
1.68	atque uiris alios aliosque opponere uultus, 
1.69	nonne error noster? quid agunt in corpore casto 
1.70	70 cerussa et minium centumque uenena colorum? 
1.71	mentis honor morumque decus sunt uincula sancti 
1.72	coniugii; si forma placet, uenientibus annis 
1.73	cedet amor: sola est senium quae nescit honestas. 
1.74	iam quod perpetuis discursibus omnia lustrant, 
1.75	75 quod pascunt, quod multa gerunt, quod multa locuntur, 
1.76	non uitium nostrum est? Paulo et Solomone relicto 
1.77	aut Maro cantatur Phoenissa aut Naso Corinna. 
1.78	nonne cauis distent penetralia nostra theatris? 
1.79	accipiunt plausus lyra Flacci et scaena Marulli. 
1.80	80 nos horum, nos causa sumus, nos turpiter istis 
1.81	nutrimenta damus flammis — culpetur honesti 
1.82	inproba nupta uiri nummo decerpere nummum? — 
1.83	nam sicut speculo referunt accepta tenaci 
1.84	ingenio similes morisque exempla secuntur. 
1.85	85 cur solida infelix damnatur femina culpa,, 
1.86	cum placeat stolido coniunx uitiosa marito? 
1.87	unus ubique hostis diffuso turbine saeuit: 
1.88	nec mirum est uinci belli terrore subactos. 
1.89	quod si correcti sanum saperemus et atris 
1.90	90 libera mens nebulis Christo purgata pateret, 
1.91	si falcem uerbi cordi inprimeremus et illinc 
1.92	uellemus ueterum uitiorum abscidere nodos, 
1.93	aduersus Christi famulos uis nulla ualeret, 
1.94	nec nos Riphaei prosterneret ..... 
1.95	.......... omnia bellum, 
1.96	95 et qui nunc nostra grassantur clade superbi 
1.97	............... 
1.98	Attamen in uestro populo non rara bonorum 
1.99	turba uiget multosque pios ecclesia nutrit. 
1.100	Sunt plane insontes multi, pater optime, quorum 
1.101	esse uelim similis, nec desunt [solatia uitae], 
1.102	100 quos ad uictrices det sexus uterque coronas. 
1.103	ac si quid patriam commendat, si quid in illa est, 
1.104	quod iuuet, hoc unum est, haec sunt solacia uitae. 
1.105	nunc age, care pater, cupido mihi fare uicissim, 
1.106	qua te digna satis requies susceperit, ex quo « 
1.107	105 te corde hinc gestans abii (ad) Tecumque resedi. 
1.108	Non equidem inuitus recolam mea gaudia, Salmon, 
1.109	nec te tantorum indicio fraudabo bonorum: 
1.110	sed iam conclusi nos admonet hora diei 
1.111	surgere et ad sacros sanctorum occurrere coetus. 
1.112	110 crastina lux uerbis accedet libera nostris. 
