1.1	1. Uictus sum et fateor me esse superatum; subiectus sum domino et obsecraui eum. dignum etenim est, ut mihi beatus Dauid aperiat sermonis ostium, immo uero ille ipse qui in Dauid loquebatur et qui etiam nunc per eum loquitur. optimus namque ordo est, ut totius uel uerbi uel operis et a deo nobis origo sumatur et in deum consummatio referatur. causa, pro qua dudum uelut taedio quodam et 2 indignatione superatus abscessi et elongaui fugiens et habitaui in desejto non paruo tempore, alia fortassis aliis uideatur, his qui uel odio erga me, ut fieri solet, uel amore detinentur. et id quod tunc feri quidam uidebamur et inmites, nunc uero mansueuimus et regressi sumus in hoc quod antea fueramus, alius quidem culpat inconstantiae, alius amplectitur factum. nihil enim hominibus suauius quam aliena loqui et 3 aliena curare, maxime si eueniat uel odio aliquos uel amore praeueniri. a quibus praecipue semper occultatur ueritas et furatur. alii igitur, ut dixi, putent alia, ego uero absque omni uerecundia quod uerum est in medium proferam utrisque 3 cf. Pa. 36, 7 10 Ps. 54, 8 2 INCIPIT LIBER * APOLOGETICUS SCI GREGORII NAZAN­ ZENI EPISCOPI V 4 a domino v 5 adaperiat OCv ostium] ostuum Ca.c. exordium OAV 6 in Dauid om. V nunc etiam v 7 obtimua C ut] et Cv 8 et] ut OCv statuatur A in deo OCv consummatione feratur Ca.c. 11 aliter A aliis] ab his A 12 ui­ detur v his om. A erga] circa V 13 quidaem 0 quidem CVp c.,Av et inmites] etigunmites 0 14 et egressi A 15 fu*era­ mus V fugeramus (g exp. m2) C inconstantiam A 16 enim post hominibus Cv 17 amare (o s. a m2) C 18 perueniri R 20 in medio V utriusque C partibus satis faciens, id est tam his qui affectu in nos quam, etiam his qui odio permouentur, in quibusdam quidem ipse mei accusator existens, pro quibusdam uero etiam satis faciens.
1.2	2. Et ut nobis secundum ordinem sermo procedat, primo de formidine mea ac metu pristino disseram. neque enim patiar in me suspiciones cuiquam remanere eorum qui uel 2 bona nostra uel contraria curiosa examinatione discutiunt. est enim et hoc religionis officium uerbi satisfactione curare, si qui illi forte sunt qui uidentur suspicionum spiculis uulnerati, quoniam quidem peroptimum est, ut neque peccando quis neque positus in suspicione peccati, si fieri potest et res indulget, offendiculum fratribus ponat aut scandalum. scimus enim scandalizanti unum ex minimis quam sit a domino grauis animaduersio constituta. 
1.3	3. Ego igitur, 0 optimi et religiosi uiri, neque ut inperitus haec aut stultus incurri neque — ut et ego parum aliquid glorier — adrogans quis et diuinas leges statutaque despiciens. noui etenim quia, sicut in corpore nostro alia sunt membra quae regunt corpus atque omnibus eius motibus praesident, alia sunt quae reguntur et obsequium rectoribus praebent, ita etiam in ecclesia statuit deus aequitatis eam lege dispen­ sans et per diuinam prouidentiam suam, qua uniuersa conponit, 2 meritorum temperans priuilegia. alios constituit regi et guber­ nari — quibus hoc utilius est —, ut uerbo et opere rectorum ad id quod expedit inbuantur; alios pastores dedit et doctores 14 cf. Matth. 18, 6. Marc. 9, 42. Luc. 17, 2 26 cf. Eph. 4, 11 3 exsistens AV pro quibus A 5 prima R primum Cv 7 suspi­ cionis (suspitionis V) quicquam AV 9 uerbis R 10 fortasse Cv uidentur (n s. I.) R 12 suspicionern 0 13 post offend. ras. V 14 grauis a domino V 16 0 optimi (u> avops?) B,Vp.c. optimi OACv 0 optimae "Va.c. 17 haec om. V 18 diuine legis statuta/7 C(v) leges Vp.c. dispiciens OC 19 sicuti V menbra Cv 22 etiam]. et Cp.c.,v legem OAv 23 quam V conponet Ca.c. 25 ut et uerbo V rectore 0 26 imbuantur Cp.c, ad perfectionem ecclesiae, eos scilicet qui prae ceteris uirtute animi praediti familiarius deo adsistant et id officii in ecclesia gerant, quod uel anima in corpore uel mens et ratio operatur in anima, ut utraque pariter conpaginata et sibi inuicem mixta, in quo quid deest et in quo abundat uelut in membrorum diuersitate consonantia facta per spiritum perfectum et integrum atque aptum ad omnia corpus existat et dignum quod Chri­ stum habeat caput.
1.4	4. Quamuis ergo ne aliis quidem ullis animantibus absque rectoribus esse et gubernaculis tutum sciam, multo tamen magis hominibus idcirco quod amplius his et maius periculum inpendet errantibus, a quibus siquidem illud quod primum est seruari non potest ne delinquant, hoc certe in eis secun­ dum salutis obtinet locum, si corrigantur ac reuocentur a de- licto. si ergo hoc uerum apparuit et bonum iustumque uisum 2 est, certum est malum esse e contrario et inutile uel omnes fieri uelle rectores, ut nullus qui regi debeat iam supersit, uel rursum regendi officium neminem uelle suscipere, per quod utique claudicare continuo et labefactari poterit omne corpus ecclesiae nemine scilicet gubernante. et ubi iam nobis 3 uel quomodo aut a quibus coletur deus? quo pacto sacrosancta mysteria ad instar caelestis imaginis celebrabuntur, per quae utique in terris adhuc positi caelestibus ordinibus sociamur? erit sine dubio illud quod dictum est, ut non sit rex neque princeps neque sacerdotium neque sacrificium. et omnia illa nobis quoque accident, quibus pro inmensis sceleribus prior ille populus condemnatus est. 5 cf. Eph. 4, 16 6 cf. I Cor. 12, 20 7 cf. Eph. 4, 15 24 cf. Os. 3, 4 2 adsistunt r 3 gerunt Ra.c.Vp.c.m2 5 habundat Ca.c.,v 7 exsistat AV 8 habet C 10 tutum] studium OCv sed multo magis A multū R 11 iccirco (sic semper) v 12 inpendit ROC impendit Y,.Ap.c. 16 e contrario malum esse Cv 19 utique] scilicet v labefacturi Ra.c. labefactori Ca.c. 20 neminem-gubernanterp C scilicet] quoque v ubi nam a nobis v 21 colitur ROCv colatur V quo pacto-sociamur om. A 22 misteria Ca.c. 25 nobis illa A 26 accedent OC,Ra.c. 
1.5	5. Uerum ne hoc quidem nouum aut peregrinum est his, apud quos diuinae philosophiae studia uigent, ut ex ordine discipulorum quis in magistrorum adsumatur officium, sicut ne nautae quidem probabili, si res poscat, ad inspectionem prorae transferri uel ex illo loco, si uentorum probabiliter collegerit disciplinam, ad ipsa nauis gubernacula prouocari. uel fortissimo militi curam turmae cohortisque committi uel bene agentem turmam ad totius exercitus transferri 2 magisterium. non ergo existimet quis eorum, qui in alienis negotiis grauissimi censores fiunt et ex suis uitiis aliena gesta perpendunt, quod ego erubuerim ministerii huius gradum maiora desiderans. non ita ego sum uel diuinarum rerum magnitudinis uel humanarum humilitatis ignarus, ut non magnum arbitrer uniuersae naturae mortalium quoquolibet modo et in quolibet ordine adpropinquare deo, qui solus in- accessibilem omni creaturae habitat lucem.
1.6	6. Quae igitur ratio est inoboedientiae meae? nisus sum etenim in illo tempore nihil meum habere nec meis moribus simile, sed audacius contra dicere inpudentiusque resistere. causas ergo huius rei, quod iam dudum desideratis, audite. praecipua fuit illa perturbationis meae causa, quod subito 2 mihi superuentum est. et sicut, cum sonus aliquis repentinus increpuit, turbantur animi inprouiso terrore perculsi, ita ego quoque territus omnem resolui uerecundiam, quae mihi semper in omni uita mea comes indissociabilis fuit. tum deinde re- cordatio me silentii et quietis meae uehementius perturbauit, 15 cf. I Tim. 6, 16 1 aut] ac (xrxi) V 2 filosophiae R phylosofiae a 4 probabitis v res (s s. I.) RO 5 proreste (s [?] s. I.) A 6 collegeret 0 colligerit V prouocari OAv peruocari cet. 10 grauissimi-uitiis in mg. A 11 e*go C 12 gradum praesumens A maiora des.-p. 12, 19 et nusquam om. A maiora praesumens t (i s. 1.) desiderans 0 14 mortalium esse Vp.c. 20 causam V quod] qua V dudum (itaXa:)] diu OCv 21 illa fuit V 22 et sicut sonus cum alicui v aliquis ROp.c. aliqui OV 23 incre­ puerit v ex inprouiso 0 V e*go R 24 perterritus v semper mihi V 25 indessociabilis Ca.c. retardatio R 26 me] mei Ov uehementis V cum id mihi inpediri uiderem quod ego a principio uitae meae singulariter dilexi et in magnis maximisque periculis deo uoui. cuius desiderio eo amplius concitabar, quo mihi 3 iam uidebar eius saltim ianuam contigisse, atque inde acrius accendebar, ex quo mihi notiora eius bona fiebant. et ideo non tuli me uiolenter in medias turbas pertrahi populorum et uelut de templo quodam quietis tnmultuosis uitae huius fragoribus obici.
1.7	7. Nihil enim re uera mihi ad beatam uitam praestantius uidebatur quam uelut clausis carnalibus sensibus et extra carnem mundumque effectum quempiam in semet ipsum con­ uerti, id est suos sensus atque animos conspicari alienumque effectum a mortalium curis sibi soli loqui et deo, ut altior cunctis uisibilibus factus mentem suam repleat diuinis sensibus et caelestibus formis absque ulla admixtione terrena uere speculum inmaculatum effectus imaginis dei et ex ipsius lumine semper lumen accipiens, auspicia quaedam uel initia futuri in semet ipso saeculi ferens atque in terris adhuc positus consortio quodammodo perfruens angelorum, despecta ac derelicta fragilitate terrena ad superna et caelestia spiritus sancti subuectione transferri. si quis forte uestrum huiusce- 2 modi amoris aliquando sensit ardorem, scit quae dico et quae loquor agnoscit et quare perturbatus sim nouit ac facile ueniam dabit. ceteris autem non ero nimius in satisfactione, quibus fortassis huiuscemodi sermo, dum opus eius ignoratur, etiam derisui esse potest, et his praecipue quibus inuidiae languor recte iudicandi praepedit sensum; et operi optimo uitiosum nomen infligunt philosophiam cenodoxiam uocantes 13 cf. I Cor. 14, 28 16 cf. Sap. 7, 26 1 idj hic C hoc v inpedire OC 3 quo] quod V 4 saltim (e s. i) 0 ad quae V 12 sensos (u s. o) 0 13 efectum Ca.c. mor­ talibus R se sibi Cv 15 amixtione V 19 dispecta 0,Ca.c. 20 ad] ac v 23 ac] et V 24 in satisfactionem V 26 dirisui Ca.c. ęiąş (s. esse) 0 esse multis potest v quibus praecipuae V 28 filosophiam R phylosofiam C et praeclara sapientiae studia iactantiae appellationibus infa­ mantes, quibus libenter uilis quoque et inperitae multitudinis 3 consensus accedit. paratior namque est inperitorum turba ad derogandum bonis studiis quam ad imitandum, ut sit eis omni genere delictum, uel dum manifesta et publica mala non uitant uel dum occultis et reconditis non credunt bonis.
1.8	8. Ad haec accessit etiam illud — proferam etenim omnia apud uos et nihil iam tegam secreti —, quod siue rusticitatis siue libertatis meae fuerit uos probate. erubui de quibusdam, quos uidebam nihil penitus ad emendationem uitae suae, nihil adquisisse correctionis ad mores, quin immo et nequiores effectos inmundis, ut dicitur, pedibus inruentes certatim in sancta et, priusquam digni haberentur primo aditu ac ianuis, ad tribunal continuo tendere atque ad sacerdotium festinare et repulsis ceteris ipsi sacris altaribus incubare, ut iam non ad formam et exemplum plebi praebendum ordo ille uideatur, sed occasio quaedam in abundantia et securitate uiuendi, nec officium ducatur futuro dei iudicio obnoxium, sed secura 2 quaedam et nusquam discutienda administratio putetur. et sunt paene plures numero rectores isti quam illi quos regunt, ut nusquam sit illud apostoli quod ait: non omnes prophetae, non omnes magistri. hic enim omnes magistri, omnes prophetae, ita ut secundum antiquum prouerbium merito 3 dicatur quod et Saul in prophetis. et re uera nulla nobis antiquorum historia tradidit uel tantum in ecclesia fuisse 12 cf. II Reg. 19, 24 21 I Cor. 12, 29 24 I Reg. 10, 11. 12. 19, 24. 2 uiles (i s. e) (J et 0 s. 1. etiam Cv inperite multitudinis (perite s. mul m2) V 4 bonis] nobis (u s. b) C nouis v 6 boccultis C 9 liberitatis v probate uos V 10 paenitus 0 nihil alt. exp. R 11 adquisse Ca.c. ad mores] a*iuoris m2 ex admoris V 12 se effec­ tos F 13 aç ianuis R 15 ipsa R ipsis V,Cp.c.,v 17 habundantia C a.c.,v 20 poene R pene C 21 ęţ (ut s.) R et V qui Oa.c. 22 mag.] ministri A hi v onis pphetae oilis magistri OA V 23 ita ut et R 24 sauli Y ministrorum numerum uel tam uiliter congregatum. unde et religioni ac doctrinae nostrae obprobrium nascitur quod sacer­ dotia uel ministeria ambitione potius et ad gratiam quam meritorum iudicio deferuntur. cuius rei uitium uel labem etiamsi prohibere supra nos est, at certe erubescere et auer­ sari pars aliqua pietatis est.
1.9	9. Quod uero me maius omnibus et supra cuncta quae superius diximus deterrebat illud est — ueniendum namque est ad summum ipsum uerbi fastigium et proferendum quae uera sunt; neque enim fas est in talibus fallere —: arbitrabar non esse simile, sicut et nunc quoque arbitror, pecora uel armenta regere et hominibus praeesse atque animas mode­ rari. ibi enim studium est gregem uel armenti uel pecoris 2 ualidum membris et laetum carnibus facere; quod prospiciens uel armentarius ille uel pastor comantes herbis et uirides riuis deligit campos, quos fecundiores probarit ad pabula, et hos ipsos alternis pastibus innouat et ab aliis ad alios gregem transmouet saltus. sed et ad requiem perquirit nemorosa cubilia. agit autem gregem interdum uirga, praecipue tamen calami uel fistulae suauitate permulcens. nec aliud ultra operis 3 uel armentario inminet uel pastori, nisi quod parua quaedam sollicitudo requiritur aduersum insidias atque inprobitatem luporum et, sicubi forte aegrum pecus, uel reuisere oculo uel palpando curare, umbras in aestibus prospicere, strata recu- 14 cf. Uergil. Aen. III 220 1 uiliter] uiriliter 0 et om. R 2 relegione 0 relegioni Ca.c. 3 ad gratiam] gratia v 5 at] ad OCa.c. aut A ac V auersari (jjuaslv)] aduersari RCv 7 maius (jjiscCgv)] magis V magis me v omni­ bus om. V et] ut A cuncta] omnia A 10 arbitrabar Ap.c. 13 studii (i alt. s. l. m2) C stadium R et gregem V pe.corum A 14 menbris C 15 uiridis V 16 deligit v delegit BAC dili­ git OV probaberit 0 18 perquiret R 19 aget ROC 22 sollici­ tudo (s. J solitudo) A requiretur 0 23 pecos (u s. o) R reuis­ sere Ca.c. reuiuiscere (in mg. 1 reuisere) A bantibus mollia atque herbida prouidere perflarique recubantium locum auris spirantibus sinere, quem propter decurrentis riui frigida unda perstringat, cantare quoque et uelut alioqui greges 4 aut antiquitatis aliquid aut amoris. ad haec uel iugulare pin­ guius quodque uel in pretium uertere licet, uirtutis uero animi et industriae nulla cura huiuscemodi pastoribus inminet, per quam necesse habeant uoluptati gregis magis quam suae obsequi.
1.10	10. Homini uero cum perdifficile sit scire regi, id est regenti se obtemperare, multo difficilius est scire alios regere et regere secundum istam nostram disciplinam, quae ex diuina lege descendit atque ad deum ducit. cuius quanto spes et gloria maior est, tanto et periculum grauius quippe habentibus 2 intellectum. quem rectorem primo omnium, ut mihi uidetur, oportet sicut argentum uel aurum probari et ex omni parte circumspici atque in omni tempore et actibus contemplari, ne quid forte habeat intra se admixtionis alienae uel materiae uilioris et raucum sonum aeris uel plumbi admixtione respon­ deat et lateat intrinsecus adulterinum aliquid, quod ignis 3 examinet et resoluat. quod malum utique tanto fiet perni- ciosius, quanto numerosioris populi rector extiterit, sicut certe grauius est in multos diffundi pestem quam unum pestilentia consumi.
